test_flag,webflow_id,session_id,is_conversion
test,A,107411,0
test,A,107412,0
test,A,107413,0
test,A,107414,0
test,A,107415,0
test,A,107416,0
test,A,107417,1
test,A,107418,0
test,A,107419,0
test,A,107420,1
test,A,107421,1
test,A,107422,0
test,A,107423,0
test,A,107424,0
test,A,107425,1
test,A,107426,0
test,A,107427,0
test,A,107428,0
test,A,107429,0
test,A,107430,0
test,A,107431,1
test,A,107432,0
test,A,107433,0
test,A,107434,0
test,A,107435,0
test,A,107436,1
test,A,107437,0
test,A,107438,0
test,A,107439,0
test,A,107440,0
test,A,107441,0
test,A,107442,0
test,A,107443,0
test,A,107444,0
test,A,107445,0
test,A,107446,0
test,A,107447,0
test,A,107448,0
test,A,107449,0
test,A,107450,0
test,A,107451,0
test,A,107452,1
test,A,107453,0
test,A,107454,0
test,A,107455,0
test,A,107456,0
test,A,107457,0
test,A,107458,0
test,A,107459,0
test,A,107460,0
test,A,107461,0
test,A,107462,0
test,A,107463,0
test,A,107464,0
test,A,107465,0
test,A,107466,0
test,A,107467,0
test,A,107468,0
test,A,107469,0
test,A,107470,1
test,A,107471,0
test,A,107472,0
test,A,107473,1
test,A,107474,0
test,A,107475,1
test,A,107476,0
test,A,107477,0
test,A,107478,0
test,A,107479,0
test,A,107480,1
test,A,107481,0
test,A,107482,0
test,A,107483,0
test,A,107484,0
test,A,107485,0
test,A,107486,0
test,A,107487,0
test,A,107488,0
test,A,107489,0
test,A,107490,0
test,A,107491,0
test,A,107492,0
test,A,107493,1
test,A,107494,0
test,A,107495,0
test,A,107496,0
test,A,107497,0
test,A,107498,0
test,A,107499,0
test,A,107500,0
test,A,107501,0
test,A,107502,0
test,A,107503,0
test,A,107504,0
test,A,107505,0
test,A,107506,0
test,A,107507,0
test,A,107508,1
test,A,107509,0
test,A,107510,0
test,A,107511,0
test,A,107512,0
test,A,107513,0
test,A,107514,0
test,A,107515,0
test,A,107516,1
test,A,107517,0
test,A,107518,0
test,A,107519,0
test,A,107520,1
test,A,107521,0
test,A,107522,0
test,A,107523,0
test,A,107524,0
test,A,107525,0
test,A,107526,0
test,A,107527,0
test,A,107528,0
test,A,107529,0
test,A,107530,1
test,A,107531,0
test,A,107532,0
test,A,107533,0
test,A,107534,0
test,A,107535,0
test,A,107536,0
test,A,107537,0
test,A,107538,0
test,A,107539,0
test,A,107540,0
test,A,107541,0
test,A,107542,0
test,A,107543,0
test,A,107544,0
test,A,107545,0
test,A,107546,1
test,A,107547,0
test,A,107548,0
test,A,107549,1
test,A,107550,0
test,A,107551,0
test,A,107552,0
test,A,107553,1
test,A,107554,0
test,A,107555,0
test,A,107556,0
test,A,107557,0
test,A,107558,0
test,A,107559,0
test,A,107560,0
test,A,107561,0
test,A,107562,0
test,A,107563,0
test,A,107564,1
test,A,107565,0
test,A,107566,0
test,A,107567,0
test,A,107568,0
test,A,107569,1
test,A,107570,0
test,A,107571,0
test,A,107572,0
test,A,107573,0
test,A,107574,0
test,A,107575,0
test,A,107576,0
test,A,107577,0
test,A,107578,0
test,A,107579,0
test,A,107580,0
test,A,107581,1
test,A,107582,0
test,A,107583,1
test,A,107584,0
test,A,107585,0
test,A,107586,0
test,A,107587,0
test,A,107588,0
test,A,107589,0
test,A,107590,0
test,A,107591,0
test,A,107592,0
test,A,107593,0
test,A,107594,0
test,A,107595,1
test,A,107596,1
test,A,107597,0
test,A,107598,0
test,A,107599,0
test,A,107600,0
test,A,107601,0
test,A,107602,0
test,A,107603,0
test,A,107604,0
test,A,107605,0
test,A,107606,0
test,A,107607,0
test,A,107608,0
test,A,107609,0
test,A,107610,0
test,A,107611,0
test,A,107612,0
test,A,107613,0
test,A,107614,0
test,A,107615,0
test,A,107616,0
test,A,107617,0
test,A,107618,0
test,A,107619,0
test,A,107620,1
test,A,107621,0
test,A,107622,0
test,A,107623,0
test,A,107624,1
test,A,107625,1
test,A,107626,1
test,A,107627,0
test,A,107628,0
test,A,107629,0
test,A,107630,0
test,A,107631,0
test,A,107632,0
test,A,107633,0
test,A,107634,0
test,A,107635,0
test,A,107636,0
test,A,107637,0
test,A,107638,0
test,A,107639,0
test,A,107640,0
test,A,107641,0
test,A,107642,0
test,A,107643,0
test,A,107644,0
test,A,107645,0
test,A,107646,0
test,A,107647,0
test,A,107648,0
test,A,107649,0
test,A,107650,0
test,A,107651,0
test,A,107652,0
test,A,107653,0
test,A,107654,0
test,A,107655,1
test,A,107656,0
test,A,107657,0
test,A,107658,0
test,A,107659,0
test,A,107660,0
test,A,107661,0
test,A,107662,0
test,A,107663,0
test,A,107664,1
test,A,107665,0
test,A,107666,0
test,A,107667,0
test,A,107668,1
test,A,107669,0
test,A,107670,0
test,A,107671,0
test,A,107672,0
test,A,107673,0
test,A,107674,0
test,A,107675,0
test,A,107676,0
test,A,107677,1
test,A,107678,1
test,A,107679,0
test,A,107680,1
test,A,107681,0
test,A,107682,0
test,A,107683,0
test,A,107684,0
test,A,107685,0
test,A,107686,0
test,A,107687,1
test,A,107688,1
test,A,107689,0
test,A,107690,0
test,A,107691,0
test,A,107692,0
test,A,107693,0
test,A,107694,0
test,A,107695,0
test,A,107696,0
test,A,107697,1
test,A,107698,0
test,A,107699,0
test,A,107700,0
test,A,107701,0
test,A,107702,0
test,A,107703,1
test,A,107704,0
test,A,107705,0
test,A,107706,0
test,A,107707,1
test,A,107708,0
test,A,107709,0
test,A,107710,0
test,A,107711,0
test,A,107712,0
test,A,107713,0
test,A,107714,0
test,A,107715,0
test,A,107716,0
test,A,107717,0
test,A,107718,0
test,A,107719,0
test,A,107720,0
test,A,107721,0
test,A,107722,1
test,A,107723,0
test,A,107724,0
test,A,107725,0
test,A,107726,0
test,A,107727,0
test,A,107728,0
test,A,107729,0
test,A,107730,0
test,A,107731,0
test,A,107732,0
test,A,107733,0
test,A,107734,1
test,A,107735,0
test,A,107736,0
test,A,107737,0
test,A,107738,1
test,A,107739,1
test,A,107740,0
test,A,107741,0
test,A,107742,0
test,A,107743,0
test,A,107744,1
test,A,107745,0
test,A,107746,0
test,A,107747,0
test,A,107748,0
test,A,107749,0
test,A,107750,0
test,A,107751,0
test,A,107752,0
test,A,107753,0
test,A,107754,0
test,A,107755,0
test,A,107756,0
test,A,107757,1
test,A,107758,0
test,A,107759,0
test,A,107760,0
test,A,107761,0
test,A,107762,0
test,A,107763,0
test,A,107764,0
test,A,107765,0
test,A,107766,0
test,A,107767,0
test,A,107768,0
test,A,107769,0
test,A,107770,0
test,A,107771,0
test,A,107772,0
test,A,107773,0
test,A,107774,0
test,A,107775,0
test,A,107776,0
test,A,107777,1
test,A,107778,0
test,A,107779,1
test,A,107780,0
test,A,107781,0
test,A,107782,0
test,A,107783,0
test,A,107784,0
test,A,107785,0
test,A,107786,0
test,A,107787,0
test,A,107788,0
test,A,107789,0
test,A,107790,0
test,A,107791,0
test,A,107792,0
test,A,107793,0
test,A,107794,0
test,A,107795,0
test,A,107796,0
test,A,107797,0
test,A,107798,0
test,A,107799,0
test,A,107800,0
test,A,107801,0
test,A,107802,0
test,A,107803,0
test,A,107804,1
test,A,107805,0
test,A,107806,0
test,A,107807,1
test,A,107808,0
test,A,107809,0
test,A,107810,0
test,A,107811,0
test,A,107812,0
test,A,107813,0
test,A,107814,0
test,A,107815,0
test,A,107816,0
test,A,107817,0
test,A,107818,0
test,A,107819,0
test,A,107820,0
test,A,107821,0
test,A,107822,0
test,A,107823,1
test,A,107824,0
test,A,107825,0
test,A,107826,0
test,A,107827,0
test,A,107828,0
test,A,107829,0
test,A,107830,0
test,A,107831,0
test,A,107832,1
test,A,107833,0
test,A,107834,0
test,A,107835,1
test,A,107836,0
test,A,107837,0
test,A,107838,0
test,A,107839,0
test,A,107840,1
test,A,107841,0
test,A,107842,0
test,A,107843,0
test,A,107844,1
test,A,107845,0
test,A,107846,1
test,A,107847,0
test,A,107848,0
test,A,107849,0
test,A,107850,0
test,A,107851,0
test,A,107852,0
test,A,107853,0
test,A,107854,0
test,A,107855,0
test,A,107856,0
test,A,107857,0
test,A,107858,0
test,A,107859,0
test,A,107860,0
test,A,107861,0
test,A,107862,0
test,A,107863,0
test,A,107864,0
test,A,107865,0
test,A,107866,0
test,A,107867,0
test,A,107868,0
test,A,107869,0
test,A,107870,0
test,A,107871,1
test,A,107872,1
test,A,107873,0
test,A,107874,0
test,A,107875,0
test,A,107876,0
test,A,107877,0
test,A,107878,0
test,A,107879,0
test,A,107880,1
test,A,107881,0
test,A,107882,0
test,A,107883,0
test,A,107884,0
test,A,107885,1
test,A,107886,0
test,A,107887,0
test,A,107888,0
test,A,107889,0
test,A,107890,0
test,A,107891,0
test,A,107892,0
test,A,107893,0
test,A,107894,0
test,A,107895,0
test,A,107896,0
test,A,107897,0
test,A,107898,0
test,A,107899,0
test,A,107900,1
test,A,107901,0
test,A,107902,0
test,A,107903,0
test,A,107904,0
test,A,107905,0
test,A,107906,0
test,A,107907,0
test,A,107908,0
test,A,107909,0
test,A,107910,0
test,A,107911,0
test,A,107912,0
test,A,107913,0
test,A,107914,0
test,A,107915,0
test,A,107916,0
test,A,107917,0
test,A,107918,0
test,A,107919,0
test,A,107920,0
test,A,107921,0
test,A,107922,0
test,A,107923,0
test,A,107924,0
test,A,107925,0
test,A,107926,0
test,A,107927,0
test,A,107928,1
test,A,107929,0
test,A,107930,0
test,A,107931,0
test,A,107932,0
test,A,107933,0
test,A,107934,0
test,A,107935,0
test,A,107936,0
test,A,107937,0
test,A,107938,0
test,A,107939,1
test,A,107940,0
test,A,107941,1
test,A,107942,1
test,A,107943,1
test,A,107944,0
test,A,107945,0
test,A,107946,0
test,A,107947,0
test,A,107948,1
test,A,107949,0
test,A,107950,0
test,A,107951,0
test,A,107952,0
test,A,107953,0
test,A,107954,0
test,A,107955,0
test,A,107956,0
test,A,107957,0
test,A,107958,0
test,A,107959,0
test,A,107960,0
test,A,107961,0
test,A,107962,0
test,A,107963,1
test,A,107964,0
test,A,107965,0
test,A,107966,0
test,A,107967,0
test,A,107968,0
test,A,107969,1
test,A,107970,0
test,A,107971,0
test,A,107972,0
test,A,107973,1
test,A,107974,0
test,A,107975,1
test,A,107976,0
test,A,107977,0
test,A,107978,0
test,A,107979,0
test,A,107980,0
test,A,107981,0
test,A,107982,0
test,A,107983,0
test,A,107984,0
test,A,107985,0
test,A,107986,1
test,A,107987,0
test,A,107988,0
test,A,107989,0
test,A,107990,0
test,A,107991,0
test,A,107992,0
test,A,107993,0
test,A,107994,0
test,A,107995,0
test,A,107996,0
test,A,107997,0
test,A,107998,1
test,A,107999,0
test,A,108000,1
test,A,108001,0
test,A,108002,0
test,A,108003,0
test,A,108004,0
test,A,108005,0
test,A,108006,0
test,A,108007,0
test,A,108008,0
test,A,108009,0
test,A,108010,1
test,A,108011,0
test,A,108012,0
test,A,108013,0
test,A,108014,0
test,A,108015,0
test,A,108016,0
test,A,108017,0
test,A,108018,0
test,A,108019,0
test,A,108020,0
test,A,108021,0
test,A,108022,0
test,A,108023,0
test,A,108024,0
test,A,108025,0
test,A,108026,1
test,A,108027,1
test,A,108028,1
test,A,108029,1
test,A,108030,1
test,A,108031,0
test,A,108032,0
test,A,108033,0
test,A,108034,0
test,A,108035,0
test,A,108036,0
test,A,108037,1
test,A,108038,1
test,A,108039,0
test,A,108040,0
test,A,108041,0
test,A,108042,1
test,A,108043,0
test,A,108044,0
test,A,108045,0
test,A,108046,0
test,A,108047,0
test,A,108048,0
test,A,108049,0
test,A,108050,0
test,A,108051,1
test,A,108052,0
test,A,108053,0
test,A,108054,1
test,A,108055,1
test,A,108056,0
test,A,108057,0
test,A,108058,0
test,A,108059,0
test,A,108060,0
test,A,108061,0
test,A,108062,0
test,A,108063,0
test,A,108064,0
test,A,108065,0
test,A,108066,0
test,A,108067,0
test,A,108068,0
test,A,108069,0
test,A,108070,0
test,A,108071,0
test,A,108072,0
test,A,108073,1
test,A,108074,0
test,A,108075,1
test,A,108076,1
test,A,108077,0
test,A,108078,0
test,A,108079,0
test,A,108080,0
test,A,108081,0
test,A,108082,0
test,A,108083,0
test,A,108084,0
test,A,108085,0
test,A,108086,0
test,A,108087,0
test,A,108088,1
test,A,108089,0
test,A,108090,0
test,A,108091,0
test,A,108092,0
test,A,108093,0
test,A,108094,1
test,A,108095,0
test,A,108096,1
test,A,108097,0
test,A,108098,0
test,A,108099,1
test,A,108100,0
test,A,108101,0
test,A,108102,0
test,A,108103,0
test,A,108104,0
test,A,108105,0
test,A,108106,0
test,A,108107,0
test,A,108108,0
test,A,108109,0
test,A,108110,0
test,A,108111,0
test,A,108112,0
test,A,108113,0
test,A,108114,0
test,A,108115,0
test,A,108116,0
test,A,108117,1
test,A,108118,0
test,A,108119,0
test,A,108120,0
test,A,108121,0
test,A,108122,1
test,A,108123,0
test,A,108124,0
test,A,108125,0
test,A,108126,0
test,A,108127,0
test,A,108128,0
test,A,108129,1
test,A,108130,0
test,A,108131,0
test,A,108132,0
test,A,108133,0
test,A,108134,1
test,A,108135,0
test,A,108136,0
test,A,108137,0
test,A,108138,0
test,A,108139,0
test,A,108140,0
test,A,108141,0
test,A,108142,0
test,A,108143,0
test,A,108144,1
test,A,108145,0
test,A,108146,0
test,A,108147,0
test,A,108148,0
test,A,108149,0
test,A,108150,0
test,A,108151,0
test,A,108152,0
test,A,108153,0
test,A,108154,0
test,A,108155,0
test,A,108156,0
test,A,108157,0
test,A,108158,0
test,A,108159,0
test,A,108160,0
test,A,108161,0
test,A,108162,0
test,A,108163,1
test,A,108164,0
test,A,108165,0
test,A,108166,1
test,A,108167,0
test,A,108168,0
test,A,108169,0
test,A,108170,0
test,A,108171,0
test,A,108172,0
test,A,108173,1
test,A,108174,0
test,A,108175,0
test,A,108176,0
test,A,108177,0
test,A,108178,0
test,A,108179,0
test,A,108180,0
test,A,108181,0
test,A,108182,1
test,A,108183,1
test,A,108184,0
test,A,108185,0
test,A,108186,0
test,A,108187,0
test,A,108188,0
test,A,108189,0
test,A,108190,0
test,A,108191,0
test,A,108192,0
test,A,108193,0
test,A,108194,0
test,A,108195,0
test,A,108196,0
test,A,108197,0
test,A,108198,0
test,A,108199,0
test,A,108200,0
test,A,108201,0
test,A,108202,0
test,A,108203,1
test,A,108204,0
test,A,108205,0
test,A,108206,0
test,A,108207,0
test,A,108208,1
test,A,108209,0
test,A,108210,0
test,A,108211,0
test,A,108212,0
test,A,108213,0
test,A,108214,0
test,A,108215,1
test,A,108216,0
test,A,108217,0
test,A,108218,0
test,A,108219,0
test,A,108220,0
test,A,108221,0
test,A,108222,0
test,A,108223,1
test,A,108224,0
test,A,108225,0
test,A,108226,0
test,A,108227,0
test,A,108228,0
test,A,108229,0
test,A,108230,0
test,A,108231,0
test,A,108232,0
test,A,108233,1
test,A,108234,0
test,A,108235,0
test,A,108236,0
test,A,108237,0
test,A,108238,0
test,A,108239,0
test,A,108240,0
test,A,108241,0
test,A,108242,0
test,A,108243,0
test,A,108244,0
test,A,108245,0
test,A,108246,0
test,A,108247,0
test,A,108248,1
test,A,108249,0
test,A,108250,0
test,A,108251,0
test,A,108252,0
test,A,108253,0
test,A,108254,0
test,A,108255,0
test,A,108256,1
test,A,108257,0
test,A,108258,0
test,A,108259,0
test,A,108260,1
test,A,108261,0
test,A,108262,0
test,A,108263,0
test,A,108264,0
test,A,108265,1
test,A,108266,0
test,A,108267,0
test,A,108268,0
test,A,108269,0
test,A,108270,0
test,A,108271,0
test,A,108272,0
test,A,108273,0
test,A,108274,0
test,A,108275,1
test,A,108276,0
test,A,108277,0
test,A,108278,0
test,A,108279,0
test,A,108280,0
test,A,108281,0
test,A,108282,0
test,A,108283,1
test,A,108284,0
test,A,108285,0
test,A,108286,0
test,A,108287,1
test,A,108288,0
test,A,108289,0
test,A,108290,0
test,A,108291,0
test,A,108292,0
test,A,108293,1
test,A,108294,1
test,A,108295,0
test,A,108296,0
test,A,108297,0
test,A,108298,0
test,A,108299,0
test,A,108300,0
test,A,108301,0
test,A,108302,1
test,A,108303,0
test,A,108304,0
test,A,108305,1
test,A,108306,0
test,A,108307,0
test,A,108308,1
test,A,108309,0
test,A,108310,0
test,A,108311,0
test,A,108312,1
test,A,108313,0
test,A,108314,0
test,A,108315,0
test,A,108316,0
test,A,108317,1
test,A,108318,0
test,A,108319,0
test,A,108320,1
test,A,108321,0
test,A,108322,0
test,A,108323,0
test,A,108324,0
test,A,108325,0
test,A,108326,1
test,A,108327,0
test,A,108328,0
test,A,108329,0
test,A,108330,0
test,A,108331,0
test,A,108332,0
test,A,108333,0
test,A,108334,0
test,A,108335,0
test,A,108336,0
test,A,108337,0
test,A,108338,0
test,A,108339,1
test,A,108340,0
test,A,108341,1
test,A,108342,0
test,A,108343,0
test,A,108344,0
test,A,108345,1
test,A,108346,0
test,A,108347,1
test,A,108348,0
test,A,108349,0
test,A,108350,0
test,A,108351,0
test,A,108352,0
test,A,108353,0
test,A,108354,0
test,A,108355,0
test,A,108356,0
test,A,108357,0
test,A,108358,0
test,A,108359,0
test,A,108360,0
test,A,108361,0
test,A,108362,0
test,A,108363,0
test,A,108364,0
test,A,108365,1
test,A,108366,0
test,A,108367,0
test,A,108368,0
test,A,108369,0
test,A,108370,0
test,A,108371,0
test,A,108372,0
test,A,108373,0
test,A,108374,1
test,A,108375,0
test,A,108376,0
test,A,108377,1
test,A,108378,0
test,A,108379,0
test,A,108380,0
test,A,108381,0
test,A,108382,1
test,A,108383,0
test,A,108384,1
test,A,108385,0
test,A,108386,0
test,A,108387,0
test,A,108388,0
test,A,108389,0
test,A,108390,1
test,A,108391,0
test,A,108392,0
test,A,108393,0
test,A,108394,1
test,A,108395,0
test,A,108396,0
test,A,108397,1
test,A,108398,0
test,A,108399,0
test,A,108400,0
test,A,108401,0
test,A,108402,0
test,A,108403,0
test,A,108404,0
test,A,108405,0
test,A,108406,0
test,A,108407,0
test,A,108408,0
test,A,108409,0
test,A,108410,0
test,A,108411,1
test,A,108412,0
test,A,108413,0
test,A,108414,0
test,A,108415,0
test,A,108416,1
test,A,108417,0
test,A,108418,0
test,A,108419,0
test,A,108420,0
test,A,108421,0
test,A,108422,0
test,A,108423,0
test,A,108424,1
test,A,108425,0
test,A,108426,0
test,A,108427,0
test,A,108428,0
test,A,108429,0
test,A,108430,0
test,A,108431,0
test,A,108432,0
test,A,108433,0
test,A,108434,0
test,A,108435,0
test,A,108436,0
test,A,108437,0
test,A,108438,0
test,A,108439,1
test,A,108440,0
test,A,108441,0
test,A,108442,1
test,A,108443,1
test,A,108444,0
test,A,108445,0
test,A,108446,1
test,A,108447,0
test,A,108448,0
test,A,108449,0
test,A,108450,0
test,A,108451,0
test,A,108452,0
test,A,108453,0
test,A,108454,0
test,A,108455,0
test,A,108456,0
test,A,108457,0
test,A,108458,0
test,A,108459,0
test,A,108460,0
test,A,108461,0
test,A,108462,0
test,A,108463,0
test,A,108464,0
test,A,108465,0
test,A,108466,0
test,A,108467,0
test,A,108468,0
test,A,108469,0
test,A,108470,0
test,A,108471,0
test,A,108472,0
test,A,108473,0
test,A,108474,0
test,A,108475,0
test,A,108476,0
test,A,108477,0
test,A,108478,0
test,A,108479,0
test,A,108480,1
test,A,108481,0
test,A,108482,0
test,A,108483,0
test,A,108484,0
test,A,108485,0
test,A,108486,0
test,A,108487,1
test,A,108488,0
test,A,108489,0
test,A,108490,0
test,A,108491,0
test,A,108492,1
test,A,108493,0
test,A,108494,1
test,A,108495,0
test,A,108496,0
test,A,108497,0
test,A,108498,0
test,A,108499,0
test,A,108500,0
test,A,108501,0
test,A,108502,0
test,A,108503,0
test,A,108504,0
test,A,108505,0
test,A,108506,0
test,A,108507,0
test,A,108508,0
test,A,108509,0
test,A,108510,0
test,A,108511,0
test,A,108512,0
test,A,108513,0
test,A,108514,0
test,A,108515,0
test,A,108516,0
test,A,108517,0
test,A,108518,0
test,A,108519,0
test,A,108520,1
test,A,108521,0
test,A,108522,0
test,A,108523,0
test,A,108524,0
test,A,108525,0
test,A,108526,0
test,A,108527,0
test,A,108528,0
test,A,108529,0
test,A,108530,0
test,A,108531,0
test,A,108532,0
test,A,108533,0
test,A,108534,0
test,A,108535,0
test,A,108536,0
test,A,108537,0
test,A,108538,1
test,A,108539,0
test,A,108540,0
test,A,108541,0
test,A,108542,0
test,A,108543,0
test,A,108544,0
test,A,108545,0
test,A,108546,1
test,A,108547,0
test,A,108548,0
test,A,108549,0
test,A,108550,0
test,A,108551,0
test,A,108552,0
test,A,108553,1
test,A,108554,0
test,A,108555,0
test,A,108556,0
test,A,108557,0
test,A,108558,1
test,A,108559,0
test,A,108560,1
test,A,108561,0
test,A,108562,0
test,A,108563,0
test,A,108564,0
test,A,108565,0
test,A,108566,0
test,A,108567,0
test,A,108568,0
test,A,108569,0
test,A,108570,0
test,A,108571,0
test,A,108572,0
test,A,108573,0
test,A,108574,0
test,A,108575,0
test,A,108576,0
test,A,108577,1
test,A,108578,0
test,A,108579,0
test,A,108580,0
test,A,108581,0
test,A,108582,0
test,A,108583,0
test,A,108584,1
test,A,108585,0
test,A,108586,0
test,A,108587,0
test,A,108588,0
test,A,108589,0
test,A,108590,0
test,A,108591,0
test,A,108592,0
test,A,108593,0
test,A,108594,1
test,A,108595,0
test,A,108596,0
test,A,108597,0
test,A,108598,0
test,A,108599,0
test,A,108600,0
test,A,108601,1
test,A,108602,0
test,A,108603,0
test,A,108604,0
test,A,108605,0
test,A,108606,0
test,A,108607,0
test,A,108608,0
test,A,108609,0
test,A,108610,0
test,A,108611,1
test,A,108612,0
test,A,108613,0
test,A,108614,0
test,A,108615,0
test,A,108616,0
test,A,108617,0
test,A,108618,0
test,A,108619,0
test,A,108620,0
test,A,108621,1
test,A,108622,0
test,A,108623,0
test,A,108624,0
test,A,108625,0
test,A,108626,0
test,A,108627,0
test,A,108628,0
test,A,108629,0
test,A,108630,1
test,A,108631,1
test,A,108632,0
test,A,108633,0
test,A,108634,0
test,A,108635,0
test,A,108636,0
test,A,108637,0
test,A,108638,0
test,A,108639,0
test,A,108640,1
test,A,108641,1
test,A,108642,0
test,A,108643,0
test,A,108644,0
test,A,108645,0
test,A,108646,1
test,A,108647,0
test,A,108648,0
test,A,108649,0
test,A,108650,0
test,A,108651,0
test,A,108652,0
test,A,108653,0
test,A,108654,0
test,A,108655,0
test,A,108656,0
test,A,108657,0
test,A,108658,0
test,A,108659,0
test,A,108660,0
test,A,108661,0
test,A,108662,0
test,A,108663,0
test,A,108664,0
test,A,108665,0
test,A,108666,0
test,A,108667,0
test,A,108668,0
test,A,108669,0
test,A,108670,0
test,A,108671,0
test,A,108672,0
test,A,108673,0
test,A,108674,0
test,A,108675,0
test,A,108676,0
test,A,108677,0
test,A,108678,0
test,A,108679,0
test,A,108680,0
test,A,108681,0
test,A,108682,1
test,A,108683,0
test,A,108684,0
test,A,108685,0
test,A,108686,1
test,A,108687,0
test,A,108688,0
test,A,108689,0
test,A,108690,0
test,A,108691,0
test,A,108692,0
test,A,108693,0
test,A,108694,0
test,A,108695,0
test,A,108696,1
test,A,108697,1
test,A,108698,1
test,A,108699,0
test,A,108700,0
test,A,108701,0
test,A,108702,0
test,A,108703,0
test,A,108704,0
test,A,108705,0
test,A,108706,0
test,A,108707,0
test,A,108708,0
test,A,108709,0
test,A,108710,0
test,A,108711,0
test,A,108712,0
test,A,108713,0
test,A,108714,0
test,A,108715,0
test,A,108716,0
test,A,108717,0
test,A,108718,0
test,A,108719,0
test,A,108720,0
test,A,108721,0
test,A,108722,0
test,A,108723,1
test,A,108724,0
test,A,108725,0
test,A,108726,0
test,A,108727,0
test,A,108728,0
test,A,108729,0
test,A,108730,0
test,A,108731,0
test,A,108732,0
test,A,108733,0
test,A,108734,1
test,A,108735,0
test,A,108736,1
test,A,108737,0
test,A,108738,0
test,A,108739,0
test,A,108740,0
test,A,108741,0
test,A,108742,1
test,A,108743,1
test,A,108744,0
test,A,108745,0
test,A,108746,0
test,A,108747,0
test,A,108748,0
test,A,108749,0
test,A,108750,0
test,A,108751,1
test,A,108752,1
test,A,108753,0
test,A,108754,0
test,A,108755,0
test,A,108756,0
test,A,108757,0
test,A,108758,0
test,A,108759,0
test,A,108760,0
test,A,108761,0
test,A,108762,0
test,A,108763,0
test,A,108764,0
test,A,108765,0
test,A,108766,0
test,A,108767,0
test,A,108768,1
test,A,108769,0
test,A,108770,0
test,A,108771,0
test,A,108772,0
test,A,108773,0
test,A,108774,0
test,A,108775,1
test,A,108776,0
test,A,108777,0
test,A,108778,0
test,A,108779,0
test,A,108780,0
test,A,108781,0
test,A,108782,0
test,A,108783,0
test,A,108784,0
test,A,108785,1
test,A,108786,0
test,A,108787,1
test,A,108788,1
test,A,108789,0
test,A,108790,0
test,A,108791,0
test,A,108792,0
test,A,108793,0
test,A,108794,0
test,A,108795,0
test,A,108796,0
test,A,108797,0
test,A,108798,0
test,A,108799,0
test,A,108800,0
test,A,108801,0
test,A,108802,0
test,A,108803,0
test,A,108804,0
test,A,108805,0
test,A,108806,1
test,A,108807,0
test,A,108808,0
test,A,108809,1
test,A,108810,0
test,A,108811,0
test,A,108812,0
test,A,108813,0
test,A,108814,0
test,A,108815,1
test,A,108816,0
test,A,108817,0
test,A,108818,0
test,A,108819,0
test,A,108820,0
test,A,108821,0
test,A,108822,0
test,A,108823,0
test,A,108824,0
test,A,108825,0
test,A,108826,0
test,A,108827,0
test,A,108828,0
test,A,108829,0
test,A,108830,0
test,A,108831,0
test,A,108832,0
test,A,108833,0
test,A,108834,0
test,A,108835,0
test,A,108836,0
test,A,108837,0
test,A,108838,0
test,A,108839,0
test,A,108840,0
test,A,108841,0
test,A,108842,0
test,A,108843,0
test,A,108844,1
test,A,108845,1
test,A,108846,0
test,A,108847,0
test,A,108848,0
test,A,108849,0
test,A,108850,1
test,A,108851,0
test,A,108852,0
test,A,108853,0
test,A,108854,0
test,A,108855,0
test,A,108856,1
test,A,108857,0
test,A,108858,0
test,A,108859,0
test,A,108860,1
test,A,108861,0
test,A,108862,0
test,A,108863,0
test,A,108864,0
test,A,108865,0
test,A,108866,0
test,A,108867,0
test,A,108868,0
test,A,108869,0
test,A,108870,0
test,A,108871,1
test,A,108872,0
test,A,108873,0
test,A,108874,0
test,A,108875,0
test,A,108876,0
test,A,108877,0
test,A,108878,0
test,A,108879,0
test,A,108880,0
test,A,108881,0
test,A,108882,0
test,A,108883,0
test,A,108884,1
test,A,108885,0
test,A,108886,0
test,A,108887,1
test,A,108888,0
test,A,108889,0
test,A,108890,0
test,A,108891,0
test,A,108892,0
test,A,108893,0
test,A,108894,0
test,A,108895,0
test,A,108896,0
test,A,108897,0
test,A,108898,0
test,A,108899,0
test,A,108900,0
test,A,108901,0
test,A,108902,0
test,A,108903,0
test,A,108904,0
test,A,108905,0
test,A,108906,0
test,A,108907,0
test,A,108908,0
test,A,108909,0
test,A,108910,1
test,A,108911,1
test,A,108912,1
test,A,108913,0
test,A,108914,0
test,A,108915,0
test,A,108916,0
test,A,108917,0
test,A,108918,0
test,A,108919,0
test,A,108920,1
test,A,108921,0
test,A,108922,0
test,A,108923,0
test,A,108924,0
test,A,108925,0
test,A,108926,0
test,A,108927,0
test,A,108928,0
test,A,108929,1
test,A,108930,0
test,A,108931,0
test,A,108932,0
test,A,108933,0
test,A,108934,0
test,A,108935,0
test,A,108936,0
test,A,108937,0
test,A,108938,0
test,A,108939,0
test,A,108940,0
test,A,108941,0
test,A,108942,0
test,A,108943,1
test,A,108944,0
test,A,108945,0
test,A,108946,0
test,A,108947,0
test,A,108948,0
test,A,108949,0
test,A,108950,1
test,A,108951,0
test,A,108952,0
test,A,108953,0
test,A,108954,0
test,A,108955,0
test,A,108956,0
test,A,108957,1
test,A,108958,1
test,A,108959,0
test,A,108960,0
test,A,108961,1
test,A,108962,0
test,A,108963,0
